Image_ID,Image_file_link,MSA_Caption,Sudanese_Caption,Region,Audio_file_link,Category,Collection_method,Source_license,Secondary_category
IMG_000509.jpg,Google drive,بناية تجارية في وسط السوق تضم عيادات أطباء وتوكيلات ووكالات سفر,عمارة تجارية في نص السوق فيها مكاتب دكاترة و توكيلات ووكلات سفر,أم درمان / ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY ASIM",
IMG_000510.jpg,Google drive,حافظات مياه ملونة بأحجام مختلفة وأواني معدنية مرصوفة أمام متجر للأدوات المنزلية,صبارات موية الوانها واحجامها مختلفة و عدة بتاعت استيل مرصوصات قدام دكان عدة,الخرطوم / ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 3.0 CZ, BY PETR ADAM DOHNÁLEK",
IMG_000511.jpg,Google drive,أوعية كبيرة مملوءة بالكركديه واللالوب والتمر والتوابل الجافة موضوعة أمام متجر للعطارة,طشاتة مليانة كركدي ولالوب وبلح وبهارات ناشفة مختوتات قدام محل بهارات,الأبيض / ولاية شمال كردفان,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY WADALYEMEN",
IMG_000512.jpg,Google drive,بناء قديم في السوق يضم متاجر كثيرة,مبنى قديم في سوق فيهو دكاكين كتيرة,كريمة / الولاية الشمالية,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000513.jppg,Google drive,مركبة ثلاثية العجلات تسير في السوق، وبجانبها بسطات لبيع البطيخ ومتاجر للفاكهة,ركشة ماشة في سوق وجمبها فرشات بطيخ ومحلات بتاعت فواكه,نيالا / ولاية جنوب دارفور,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC0 1.0, BY MARIAM ELHUSSEIN",
IMG_000514.jpg,Google drive,متجر لبيع القطن والتنجيد، فيه أكياس من الخيش مليئة بالقطن، ومراتب ووسائد ملونة مرصوفة فوق بعضها,دكان بتاع قطن وتنجيد فيهو قطن في شوالات خيش ومراتب ومخدات ملونة قاعدة فوق بعض,ود مدني / ولاية الجزيرة,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000515.jpg,Google drive,متجر تموينات ومخبز وصيدلية في السوق البريطاني,بقالة ومخبز وصيدلية  في السوق البريطاني ,بورتسودان / ولاية البحر الأحمر,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000516.jpg,Google drive,جبال التاكا وامامها تظهر مباني سوق كسلا,جبال التاكا وقدامها المباني بتاعت سوق كسلا ,مدينة كسلا / ولاية كسلا,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY AHMED HAMID FUDOL",
IMG_000517.jpg,Google drive,توابل كاملة ومطحونة موضوعة في أوعية كبيرة أمام متجر للعطارة,بهارات حب ومسحونة خاتينها في طشاتة في دكان بهارات,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000518.jpg,Google drive,أكياس من الخيش مليئة بالتوابل وأحذية جلدية تقليدية وحقيبة من القبعات عند مدخل متجر شعبي في السوق,شوالات بهارات و مراكيب جلد و كيس بتاع طواقي في مدخل بتاع دكان شعبي في السوق,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMD_000519.jpg,Google drive,ازدحام مروري أمام بنايات صيانة الهواتف المحمولة,زحمة بتاعت عربات قدام عمارات تصليح التلفونات ,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY NOORY TAHA",
IMG_000520.jpeg,Google drive,سوق للماشية يعج بالتجار والمشترين,سوق البهايم فيهو تجار وناس دايرة تشتري,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Meddle East Monitor),CC BY-SA 4.0 BY Abdullah Uluyurt/Anadolu Agency,
IMG_000521.jpeg,Google drive,أشخاص يقفون أمام متجر لبيع الأكياس البلاستيكية، وبجانبه أكياس ممتلئة بالفحم والبصل في السوق,ناس واقفة قدام دكان ببيع اكياس بلاستيك وجمبو اكياس معبية فحم وبصل في السوق,بحري / ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 3.0, BY ELTOUM",
IMG_000522.jpg,Google drive,بسطات لبيع الخضروات وتجمعات للناس عند مواقف الحافلات وأمامهم مسجد في قلب السوق,فرشات بتاعت خدار وناس ملمومة في المواصلات وقدامهم جامع في السوق ,مدينة دنقلا / الولاية الشمالية,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000523.jpg,Google drive,أكياس من زبدة الفول السوداني وأمامها مظلة كبيرة لبيع الخضروات في السوق المركزي,اكياس بتاعت دكوة وقدامها مظلة كبيرة بتاعت خدار في السوق المركزي,مدينة كوستي / ولاية النيل الأبيض,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 4.0, BY HASSAN HASSOON",
IMG_000524.jpg,Google drive,رجل يقوم بتعبئة الدقيق في أكياس داخل مطحنة في السوق,راجل قاعد يعبي في دقيق في كيس جوا طاحونة في السوق ,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY AHMED HAMID FUDOL",
IMG_000525.jpg,Google drive,طاولة لعرض الأواني المعدنية، تضم أطباقاً بأغطيتها وأباريق ومصنوعات فخارية,طربيزة بتاعت عدة استيل فيها صحانة بغطاياتها وجكاكة وعدة فخارية,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000526.jpg,Google drive,تاجر يضع سمك البلطي على الميزان داخل سوق شعبي للأسماك,تاجر خاتي سمك بلطي في ميزان في سوق سمك شعبي,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000527.jpg,Google drive,سوق مكتظ يضم باعة للخضروات والفاكهة وعربات يدوية وخلفهم دكاكين للبيع,سوق زحمة فيهو بياعين خدار وفواكه ودرداقات ودكاكين بيع وراهم,المناقل /ولاية الجزيرة,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000528.jpg,Google drive,شارع في السوق تصطف على جانبيه متاجر للتوابل والبقوليات,شارع في سوق فيهو دكاكين بتاعت بهارات وبقوليات بالجهتين,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000529.jpg,Google drive,رجل يجلس وأمامه عربته اليدوية المحملة بقصب السكر، وهو يضع القطع الصغيرة داخل الأكياس,راجل قاعد وخاتي درداقتو بتاعت قصب السكر قدامو وبدخل في القصب المقطع في الكيس,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000530.jpg,Google drive,مشهد علوي لبائع زلابية وبجانبه بسطات مفروشة في الارض,صورة بي فوق لي راجل بيبيع لقيمات وجنبو في فرشات في الواطة,الروصيرص / ولاية النيل الأزرق,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000531.jpg,Google drive,شجرة نيم ضخمة، تستظل تحتها منصة خشبية صغيرة لبيع رصيد الهواتف واللبان والحلويات,شجرة نيم كبيرة تحتها طبلية صغيرة بتاعت رصيد ولبان وحلاوات,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000532.jpg,Google drive,مدخل متجر للمواد الغذائية، يعرض أصنافاً متنوعة من البقوليات والكركديه وأعواد القرفة، وخلفها تصطف أكياس كبيرة من الدقيق والسكر,مدخل دكان مواد تموينية فيه بقوليات مختلفة و كركدي وقرفة ووراهم في شوالات دقيق وسكر,المناقل /ولاية الجزيرة,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000533.jpg,Google drive,شارع ترابي يعرض فيه باعة البطيخ بضائعهم على الارض، بينما توضع الفواكه فوق عربات يدوية، وفي مقابله ازدحام مروري,شارع تراب فيهو ناس فارشة بطيخ في الواطة وفواكه في الدرداقات بتبيع  فيهم وقدامو زحمة عربات,بحري /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY ASIM",
IMG_000534.jpg,Google drive,محل في السوق يعرض الفاصوليا والفول والتبلدي المر في أوعية حديدية، وبجانبها أوعية زيت بلاستيكية,فاصوليا وفول مصري وعرديب مختوتين في طشاتة حديد و جركانات زيت في محل في السوق,المناقل /ولاية الجزيرة,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000535.jpg,Google drive,توابل وزيوت وبقوليات معروضة امام متجر للمواد الغذائية في السوق,بهارات وزيوت وبقوليات قاعدين في دكان بتاع مواد تموينية في السوق,,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 3.0, BY PETR ADAM DOHNÁLEK",
IMG_000536.jpg,Google drive,متجر للاحذية النسائية، يعرض صنادل ملونة مصطفة على جدار المحل,دكان شباشب نسوان الوانها مختلفة معروضة في الحيطة بتاعت الدكان ,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000537.jpg,Google drive,متجر للأحذية الرجالية، يعرض صنادل جلدية بألوان متنوعة معلقة على جدار المحل,شباشب رجالية بتاعت جلد بي الوان مختلفة معلقة في الحيطة بتاعت الدكان ,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000538.jpg,Google drive,متجر البركة يضم محلات للجزارة مفتوحة داخل سوق شعبي,دكان البركة فيهو جزارات فاتحين في سوق شعبي ,بحري /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 3.0, BY ELTOUM",
IMG_000539.jpg,Google drive,صنادل جلدية رجالية معلقة على باب متجر مطل على زقاق في السوق,شباشب رجال بتاعت جلد معلقة في باب دكان فاتح في زقاق في السوق,,Audio_link,Marketplaces,Licened Public(Wikimedia common),CC BY-SA 2.0 BY anmade,
IMG_000540.jpg,Google drive,طاولة تعرض صنادل مطاطية ملونة تحت مظلات شمسية، وخلفها متاجر للأحذية والملابس النسائية,طربيزة بتاعت سفنجات ملونة تحت شمسيات ووراها دكاكين بتاعت جزم وهدوم نسوان,,Audio_link,Marketplaces,Licened Public(Wikimedia common),CC BY-SA 2.0 BY anmade,
IMG_000541.jpg,Google drive,طاولات تعرض الخضروات والفواكه، وبجانبها التمر الموضوعة في أوعية معدنية,طرابيز بتاعت خدار وفواكه وجمبها بلح مختوت في طشاتة,,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 2.0, BY SIMSIMT",
IMG_000542.jpg,Google drive,أصناف متنوعة من الدقيق موضوعة في أوعية معدنية كبيرة، وخلفها صناديق من الصابون والشعيرية والمعكرونة,انواع مختلفة من الدقيق مختوتين في علب حديد كبيرة ووراهم كراتين بتاعت صابون وشعيرية ومكرونة,الخرطوم / ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 3.0 CZ, BY PETR ADAM DOHNÁLEK",
IMG_000543.jpg,Google drive,أوعية زجاجية تحتوي على الشاي والحرجل والكركديه وتوابل الشاي، تعلوها دلة القهوة داخل منصة عرض زجاجية لبائعة الشاي,برطمانات بتاعت شاي وحرجل وكركدي وبهارات الشاي فوقهم جبنة في بترينة بتاعت ست شاي ,,Audio_link,Marketplaces,Licened Public(Wikimedia common),CC BY-SA 2.0 BY anmade,
IMG_000544.jpg,Google drive,أدوات مطبخ خشبية وقدور من الألمنيوم وأواني من الفولاذ المقاوم للصدأ، معروضة داخل متجر للأواني المنزلية في سوق الأدوات,مفاريك وحلل المينيوم وعدة استيل قاعدة في دكان بتاع عدة في سوق العدة,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000545.jpg,Google drive,رواق في سوق شعبي، يعرض فيه الباعة الخضروات والفواكه على مفارش أرضية,ممر في سوق شعبي فيه تجار عندهم فرشات خدار وفواكه,مدينة نيالا / جنوب دارفور,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC0 1.0, BY AHMED HAMID FUDOL",
IMG_000546.jpg,Google drive,متجر لبيع السبح، يعرض مسابح ملونة متنوعة معلقة على جدران المحل,دكان بتاع سبح عندو سبح بالالوان معلقة في الحيطة ,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000547.jpg,Google drive,سيارات خاصة تصطف أمام المتاجر في السوق,عربات ملاكي واقفة قدام المحلات في السوق ,الخرطوم/ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY MUSSAPEDIA",
IMG_000548.jpg,Google drive,زقاق أو طريق في السوق، تظهر فيه المتاجر مغلقة بأسوارها المعدنية قبل بدء العمل,زقاق او شارع في سوق فيهو محلات لسة ما فتحت,الخرطوم/ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY-SA 2.0, BY HANS BIRGER NILSEN",
IMG_000549.jpg,Google drive,مظلات قماشية تظلل المارة والباعة من حرارة الشمس في سوق شعبي,مظلات بتاعت قماش مغطية الناس والتجار من الشمس في سوق شعبي ,مدينة كبكابية / شمال دارفور,Audio_link,Marketplaces,Licened Public(Wikimedia common),public domain,
IMG_000550.jpg,Google drive,باذنجان وطماطم وكوسة وخضروات ورقية مرصوفة فوق منصات عرض خرسانية في سوق الخضار,اسود وطماطم وكوسة وخضروات ورقية قاعدين في مصاطب في سوق الخدار ,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000551.jpg,Google drive,توابل متنوعة موضوعة في أوعية معدنية أمام متجر لبيع العطارة,بهارات مختلفة قاعدة في طشاتة قدام دكان بيبيع بهارات,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000552.jpg,Google drive,رواق في سوق شعبي، تظهر فيه متاجر لملابس الأطفال، ويتوسطها خياط يجلس بين الدكاكين,ممرفي سوق شعبي فيهو دكاكين هدوم اطفال وفيهو ترزي قاعد بين الدكاكين,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000553.jpg,Google drive,بضائع من البصل والفاكهة منثورة على الأرض فوق مفرش، في سوق يقع تحت ظلال الأشجار,فرشة فيها بصل و فواكه مكبوبين في الواطة في سوق تحت ضل الشجرة,,Audio_link,Marketplaces,Direct Permission(Nile organaization),Permission Form,
IMG_000554.jpg,Google drive,بائعات يعرضن المكانس التقليدية وأخشاب الطلح وأصنافاً أخرى في سوق شعبي,نسوان ببيعو في مقاشيش وطلح وحاجات في سوق شعبي ,,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000555.jpg,Google drive,منصة خشبية صغيرة  تعرض السجائر والحلويات والمناديل الورقية وعلكة المضغ، وبجوارها يجلس شبان في الظل يتبادلون أطراف الحديث,طبلية فيها سجائر وحلاوة ومناديل ولبان، وجنبها شباّب قاعدين في الضل بيتونسوا,الخرطوم/ولاية الخرطوم,Audio_link,Marketplaces,Direct Permission,Permission Form,
IMG_000556.jpg,Google drive,بائع يتحدث مع رجل، بينما يقف رجل آخر بجانبهما، وخلفهم كشك خشبى أو متجر صغير لبيع الفاكهة,تاجر بتكلم مع راجل وفي راجل تاني واقف جمبهم ووراهم كشك او دكان صغير بتاع فواكه,,Audio_link,Marketplaces,Licened Public( fliker),"CC BY-SA 2.0, BY hansbirger",
IMG_000557.jpg,Google drive,بائع يعرض الموز فوق عربة يدوية كبيرة، ويفترش الأرض بفاكهة الشمام في قارعة الطريق,تاجرعارض موز في درداقة كبيرة وفارش فرشة شمام في الشارع,أمدرمان /ولاية الخرطوم,Audio_link,Marketplaces,Licened Public(Wikimedia common),"CC BY 2.0, BY FRANCISCO ANZOLA",
IMG_000558.jpg,Google drive,أشخاص جالسون على ضفة النيل، وخلفهم مراكب كبيرة راسية في الماء,ناس قاعدين في ضفة النيل و وراهم مراكب كبيرة واقفة في البحر,الخرطوم/ولاية الخرطوم,Audio_link,City and Rural life,A friend Submission,Permission Form,
IMG_000559.jpg,Google drive,مطعم يجلس فيه أشخاص على اعلى البحر، يطل على النيل، وخلفه منطقة ترابية مرتفعة,مطعم قاعدين فيهو ناس فوق البحر فاتح على النيل و وراه حتة ترابية مرتفعة,الخرطوم/ولاية الخرطوم,Audio_link,City and Rural life,A friend Submission,Permission Form,
IMG_000560.jpg,Google drive,كورنيش توجد فيه كراسٍ ملوّنة موضوعة فوق بعضها، مع رافعات وقوارب  في البحر,كورنيش فيهو كراسي ملونة مختوتة فوق بعض و ونشات ومراكب قاعدة جوة البحر,الخرطوم/ولاية الخرطوم,Audio_link,City and Rural life,A friend Submission,Permission Form,
IMG_000561.jpg,Google drive,شارع حصوي مزدحم، مليء بحافلات روزة والسيارات,شارع ظلط زحمة ملان حافلات روزة وعربات,,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000562.jpg,Google drive,لافتة إعلانية في وسط شارع ترابي لمنتج زبادي كابو,يافطة في نص شارع التراب بتاعت دعاية زبادي كابو,كسلا/ولاية كسلا,Audio_link,City and Rural life,A friend Submission,Permission Form,
IMG_000563.jpg,Google drive,تقاطع شوارع تمرّ فيه سيارات، وبجواره مساحات من العشب وأشجار ولافتات كثيرة,تقاطع شوارع فيهو عربات ماشة وجمبو في نجلية وشجر ويافطات كتيرة,مدينة الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000564.jpg,Google drive,منظر للخرطوم من الأعلى، يظهر فيه شارع حصوي فيه سيارات وأشجار ومساحات خضراء ومبانٍ قائمة، إضافة إلى النيل,منظر الخرطوم من فوق بظهر فيه شارع ظلط فيهوعربات وشجر وحتات خدرة و مباني مبنية والبحر,مدينة الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY 2.0, BY CHRISTOPHER MICHEL",
IMG_000565.jpg,Google drive,شارع حي يسير فيه شخص، وتوجد سيارات وأشجار كثيفة تُظلّل المكان,شارع حلة فيهو زول ماشي وعربات وشجر غزير مضلل المكان,دنقلا / الولاية الشمالية,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000566.jpg,Google drive,منطقة صحراوية تضم بيوتًا شعبية وتلالًا صغيرة,حتة صحراوية فيها بيوت شعبية وتلال صغيرة,وادي حلفا / الولاية الشمالية,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000567.jpg,Google drive,تمرعربة الصيانة على السكة الحديد في أحد القضبان، وبجوارها عربات متوقفة,السكة حديد ماشة فيها دريسة في وحدة من القضبان وجمبهم عربات مركونة,عطبرة / ولاية نهر النيل,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY ESAM IDRIS",
IMG_000568.jpg,Google drive,شارع عام يمرّ فيه الناس، وتتجول فيه مواصلات متحركة، وتوجد عربات مركونة ودكاكين,شارع عام فيهو ناس ماشين ومواصلات متحركة وعربات مركونة ودكاكين,أم درمان / ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 3.0, BY عاصم الرشيد التوم",
IMG_000569.jpg,Google drive,جسر فوق الماء، وبجواره أشجار وعشب وأرض ترابية ناعمة,كبري فوق الموية وجمبو شجر ونجيلة و ترابة ناعمة,أم درمان/ ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000570.jpg,Google drive,كورنيش بورتسودان في الليل، يجلس فيه الناس على المقاعد، وفي وسطه يرفرف علم السودان,كورنيش بورتسودان بالليل والناس قاعدين في القعدات وفي النص علم السودان,أم درمان/ ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000571.jpg,Google drive,شارع في أم درمان توجد فيه مبانٍ ولافتات و سيارات ويمرّ به الناس,شارع في ام درمان فيهو مباني ويافطات وعربات وناس ماشة,أم درمان/ ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000572.jpg,Google drive,شارع حي في حلة، بيوتها مبنية من روث الحيوانات، عند غروب الشمس,شارع تراب في حلة بيوتها مبنية من الجالوص وقت غروب الشمس,مروي / الولاية الشمالية,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000573.jpg,Google drive,شارع عام باتجاهين في مدينة الخرطوم، تسير فيه السيارات والمواصلات، وتحيط به المباني,شارع عام اتجاهين في الخرطوم ماشين فيهو العربات والمواصلات في مباني حولينو,بحري / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000574.jpg,Google drive,كراسي بلاستيكية مصطفة تحت ظل شجرة على ضفة النيل,كراسي بلاستيك مختونة تحت ضل الشجرة في شارع النيل,الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000575.jpg,Google drive,شارع جامعة الخرطوم  حيث يسير الطلاب والمارة وتصطف السيارات أمام سور الجامعة,شارع السنتر قدامو طلبة وناس ماشين والعربات واقفة قدام السور,الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Alfadil Hamid),Image_link,
IMG_000576.jpg,Google drive,شارع ترابي ابتلته الأمطار، وتسير فيه عربات و عربة نقل ثلاثية العجلات، وتنتشر على جانبيه الدكاكين,شارع تراب رشتهو مطرة وفيه عربات وركشة ماشة فيهو ودكاكين,بحري / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000577.jpg,Google drive,مسجد كبير أخضرمطل على ارض فسيحة واسعة مبللة بالماء، وتحتوي الفسيحة على مساحات من الخضرة,جامع كبير اخدرفاتح في فسحة كبيرة مبلولة موية وقايمة فيها حبة خدار,دنقلا / الولاية الشمالية,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY 3.0, BY BERTRAMZ",
IMG_000578.jpg,Google drive,موقف مواصلات يحتوي على حافلات كبيرة وصغيرة، بعضها داخلة والبعض الآخر مارّ,موقف مواصلات فيهو حافلات وهايسات داخلة و مارقة,حلفا الجديدة / ولاية كسلا,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000579.jpg,Google drive,منزل في الحي، أمامه سيارة متوقفة تحت ظل شجرة و جرة مياه السبيل,بيت في حلة قدامو بوكسي واقف تحت ضل الشجرة وزير السبيل,بلاد المحس / الولاية الشمالية,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000580.jpg,Google drive,مئذنة مسجد في ارض فسيحة مغمورة بالماء، وتحتوي الفسيحة على القليل من النبات الخضراء,مئذنة مسجد في فسحة غرقانة موية وقايم فيها حبة خدار,بلاد المحس / الولاية الشمالية,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000581.jpg,Google drive,شارع حصوي، على يمينه برج الفاتح، وبجواره وأمامه أشجار تلقي بظلالها,شارع ظلط على يمينه برج الفاتح وجمبو وقدامو شجر عامل ضل,مدينة الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000582.jpg,Google drive,جسر تحته سكة حديد، ويجري عليها القطار على أحد القضبان,كبري تحتيه سكة حديد وفيها القطر متحرك في وحدة من القضبان,عطبرة / ولاية نهر النيل,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000583.jpg,Google drive,شارع ترابي يسير فيه أشخاص مشيًا على أقدامهم، وعلى جانبه الأيسر تتوقف العربات في صف، وتحيط به مبانٍ عالية,شارع تراب فيهو ناس ماشين بكرعينهم وشماله عربات واقفة في شكل صف وحولينو مباني عالية,مدينة الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000584.jpg,Google drive,سيارات نقل صغيرة واقفة في صف متتابع، ويمشي رجال في وسطها,امجادات واقفين ورا بعض صف والرجال ماشين في نصهم,مدني الكبرى / ولاية الجزيرة,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000585.jpg,Google drive,شارع حصوي غارق بالماء، تسير فيه سيارة نقل صغيرة ثلاثية العجلات وفوقه لافتة إعلانية,شارع ظلط غرقان موية والركشة ماشة فيهو وفي يافطة دعاية فوق,أم درمان/ ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000586.jpg,Google drive,فناء منزل أرضه ترابية مزروعة بالشتول، وتوضع جرة المياه في المسجرة تحت شجرة الورود,حوش بيت الواطة بتاعتو تراب زارعين فيهو شتول و خاتين الزير في المسجرة تحت شجرة الورود,القولد / الولاية الشمالية,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000587.jpg,Google drive,منظر لحي تظهر فيها منازل شعبية مبنية من الطوب متجاورة,منظر بظهر حلة فيها بيوت شعبية من الطوب جمب بعض,القطينة / ولاية النيل الأبيض,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000588.jpg,Google drive,منظر على شكل حافظة فخارية كبيرة توضع فيها القهوة و بجانبها لافتة مكتوب عليها قرية مروي السياحية,منظر في شكل جبنة كبيرة وجمبها يافتة مكتوب فيها قرية مروي السياحية,مروي / الولاية الشمالية,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000589.jpg,Google drive,شهد موقف المواصلات ازدحامًا شديدًا، حيث تصطف الحافلات جنبًا إلى جنب، ويتحرك الركاب لركوبها,زحمة في موقف المواصلات والحافلات واقفة جمب بعض والناس ماشة تركب,مدينة الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000590.jpg,Google drive,شارع غارق بالماء، تتحرك فيه العربات، ويمشي الناس على أقدامهم، وتحيط به الأشجار من الجانبين,شارع ملان موية والعربات ماشة فيهو والناس ماشة بكرعينها والشجر حولين الشارع,الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY NUOR M",
IMG_000591.jpg,Google drive,شارع سكني فيه منازل وتنتشر أمامه أشجار النخيل مع وجود مظلة تضم أواني فخارية ونساء يسيرون في الطريق,شارع حلة فيهو بيوت فاتحة في شجر نخيل قدامها مظلة ازيار ونسوان ماشين,,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000592.jpg,Google drive,طريق ترابي تظلله الأشجار,شارع تراب فيهو شجر عامل ضل,,Audio_link,City and Rural life,Licened Public(Alaa Salim),Image_link,
IMG_000593.jpg,Google drive,ماشية مع راعيها وبجوارهم أشخاص وخلفهم حصان وعربة ثلاثية العجلات أمام قناة مائية,بهايم وراعيهم جمبهم ناس واقفة وحصان وتكتوك قدام الترعة,,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000594.jpg,Google drive,شارع حصوي تتحرك فيه السيارات، وتحيطه مساحات من الخضرة والأشجار، واللمبات مثبتة على الجانبين,شارع ظلط العربات ماشة فيهو وحولينهو خدار وشجر واللمبات خاتنها بالجمبات,سنار/ ولاية سنار,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 4.0, BY MOJTABA ABDLBAGI",
IMG_000595.jpg,Google drive,مبنى ذو سقف مخروطي وسقيفة مصنوعات من القش والحصير أمام الجبل,قطية وراكوبة معمولة من القش والحصير  قاعدين قدام الجبل,كسلا / ولاية كسلا,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 3.0 CZ, BY PETR ADAM DOHNÁLEK",
IMG_000596.jpg,Google drive,شارع داخل حي شعبي، تصطفّ فيه السيارات، و هناك رجال يرتدون الثوب السوداني التقليدي,شارع جوا حلة فيهو عربات واقفة و رجال لابسين جلاليب,شندي / ولاية نهر النيل,Audio_link,City and Rural life,Direct Permission,Permission Form,
IMG_000597.jpg,Google drive,نقطة إلتقاء النيلين تحيط بها الأشجار و المباني، و يظهر في المشهد برج الفاتح و أحد المساجد,مقرن النيلين و حولينه الشجر و المباني، و ظاهر برج الفاتح و جامع,الخرطوم / ولاية الخرطوم,Audio_link,City and Rural life,Licened Public(Wikimedia common),"CC BY-SA 3.0, BY محسن الفكي",
